ulasan,label
"Aplikasinya bagus, bagus untuk selfie juga. Aplikasinya bisa di katakan lebih bagus dari WhatsApp, tapi sangat disayangkan karena chatnya tidak bisa tersimpan, ketika kita chattingan dengan orang lain dan keluar dari chat pribadi tersebut, chatnya menghilang alhasil chatnya jadi kosong, mohon untuk developer di perbaiki untuk kekurangan ini...terima kasih banyak.",3
Aplikasi ini sangat bagus karena kita dapat bersuafoto dengan filter yang imut atau cantik kadang aku suka foto di Snapchat ini.tapi lebih baik diperbaiki lagi karena kalau kita ingin cari filter baru lainnya mesti pake kuota.yaudah deh segitu dulu. Pokoknya thanks buat devolopernya,4
"terakhir make sih 2018-2019, skrng baru nyoba lg, trs gatau sih apa bedanya mngkn dh lpa kl y",5
cakep banget filter lucu bisa sesuaiin karakter sendiri,5
ini mah jangan di tanya lagi udah baguss puol makanya ini aplikasi sering mbanget buat foto foto sama chat an,3
kenapa nggak bisa upload video dan foto dari galeri yaaa????? jelek bangetttt sekarang,2
"Aplikasi yang bagus untuk merekam dan menyimpan moment-moment dengan fitur lucu nya, serta terdapat game dan lainnya yang terdapat dalam aplikasi ini, pertahankan kualitas dan fitur-fitur terbaik nya kalau bisa di tingkatkan lagi agar lebih bagus, semangatt^^",5
sumpahh gw download ini karena filternya cantik cantikk woii cepett download ntar nyesell😻,5
aku suka dengan aplikasi nya filternya lucu' dan bagus 🤩🤩,5
aplikasi nyaa bagusss aku sukaa bgtt klo poto di Snapchat efek nya jugaa bagus bagusss,5
fitur ultrawide & auto hdr hilang:(,2
pas daftar mau buat kata sandi selalu ga bisa anehh,1
bagus buat foto tapi buat filter kacamata dan kumis itu ngeblur,5
bagus bangett ini aplikasi yanga aku cari efek nya bagus bagus bangeutt,5
bisa buat foto foto dan kameranya bagus,5
ini sangat bagus sekali karena efek nya cantik² semuanya,5
"cara ajukan banding gimana min? akunku ke blokir, padahal aku gak lakuin apapun hanya karena buat akun baru",2
dari tadi pas mau buka GK ada di hp pas mau bukak di play store juga GK bisa,1
bagus gak tebal lumayan banyak bagus deh pokok nya lucukkk,4
bagus bnget efek nya jadi aku ngga perlu di insteragam,5
"Mau nanya dong kenapa hari ini ga bisa kirim2 pesan, padahal td pagi masih bisa, sekarang notif pesan masuk terus, sinyal juga bagus, tp kenapa ga ke kirim2?? Tolong di bantu, nanti di sangkain saya sombong karena ga mau balesin pesan2 mereka, padahal emang ga ke kirim. Apa bila ada kendala tolong diperbaiki secepatnya nanti streaks saya bisa hilang, kan sedig ngabb 😭😭",4
bagus si cumn ad 1 yg kurang endak ad penirus wajah nya 😭,4
loadingnya lama amat yak,5
aplikasi nya baguss banget tapi biasa dia agak pakbal,3
baguss banyak filter2 lucu nya,5
keren bisa mencoba semua filter,5
"Selain untuk selfi dan mencari berbagai filter ternyata aplikasi ini bisa mencari teman diberbagai dunia. Kita bisa chat dan telfon/vc langsung dengan teman baru kita. Dan juga kita bisa posting snap di akun kita, dan itu bisa kita simpan.. Jadi untuk aplikasi ini amazing banget si menurutku👍.",5
sangat bagus efek² nya juga sangat bagus saya sangat suka Dengan Snapchat,5
"bgus buat foto""an tpi ps nyimpen biasanya agak ngelag",4
kalo download kaya lama banget kaya nunggu messi dapet puskas award 🤫🤭,4
baguss anjayy filter nya cakep cakep lagii hehee,5
"baguss bangettt, sering di pake buat jj😁😁😁.",5
apalah nginstal nya lama banget ni apk ampee satu jam😌,2
dicari cari GK taunya Snapchat. karena masih uji coba. sementara 5 bintang dulu.😂,5
teruntuk snapchat aku sangat berterima kasih karena mu semua kebohongan di hidupku terungkap walau buat sakit hati,5
"Sbnernya aplikasi ini bagus sih, cuma kenapa ftonya gak bisa d save, padahal udah beberapa kali dipijit save tapi masih gak ada di galeri. Sebelumnya aku juga udah install aplik ini, fto msh bisa d save. Setelah aplikasi nya ke hapus aku install lagi, ftonya gak bisa di save.",3
"Buat kalin yang bilang filter/effect nya ilang sendiri kalo dipakek, YA EMANG GITU APLIKASI NYA! Gausah nyalahin Snapchat nya dong! Kalo ilang tinggal dicari lagi kan bisa. But, aplikasi ini bagus banget sii. Recommended buat kalian",5
"aplikasi yang ku kira bagus, dan memilki kualitas yang wow gitu 🙏 tapi ternyata setelah mendownload aplikasi nya kecewa berat 😿 gak bisa masuk sampe 1 jam 36 mnt, filter nya gak berfungsi dan kadang² sering keluar² Dewe ( sendiri ) apk nya 🤬 maaf ya developer Snapchat kalau tadi aku agak berlebihan ngehina/ngehujat nya maaf banget ya developer maaff bgtt 🙏",1
aplikasi dan fitur sudah cukup bagus tapi untuk rasio pengambilan foto tolong ditambahkan. pengambilan foto dengan rasio sesuai ukuran layar hp kadang jelek malahan kelihatan terlalu besar dan terzoom terlalu dekat😂😂,3
"filter nya bagus,banyak pilihan filter,tetapi tolong diperbaiki waktu foto offline ga bisa di simpan🙏",5
"Awalnya app ini aneh....,aku aja bingung pakenya tapi diselidiki demi diselidiki appnya mudah banget di gunakan,stikernya juga banyak,filter bagus ² kok,bisa chatting di tambah bitmoji jadi seru 1 hari aja aku bisa kok pakenya kok kalian enggak,???,dicobalagi deh....yang gak download app INI nyesel loohh bagusss bangettttt👍👍👍👍👍 Please add dark mode",5
"Aplikasinya bagus banget,banyak varian Filternya,mulai dari VR - jadi monster dll.Tapi 1 yang bikin kesel,hampir tiap hari UPDATE terus🙄,aku tipe orang yang enggak kuat ngeliat APK yang belum diUpdate...mana Updatenya juga 50MB(Tiap hari)—__—",4
"Apk ini cukup bagus banget sih bagi aku,makanya saya kasih bintang 5...tapi cuma ada satu kekurangan yaitu efek yg bagus untuk berfoto bagiku pada ilang dan berganti efek baru..tapi gak apa"" apk ini kepakek sama aku..oh iya perkenalkan namaku ""Putri""",5
Kameranya bagus tapi saat aku selfi-selfi terus aku pencet tompol seimpan malah gak kesimpan...Aku juga seneng dengan efek kameranya bagus dan kayak nya natural gitu dan Bayak Jga efek nya ...Cuma itu aj kekuranggnanya diperbaiki lagi suapaya bisa banyak yang install aplikasinya ..fiturnya juga bagus hanya dengan sedikit kekurangan tadi makanya diperbaiki lagi supaya bayak yang suka..aku kasih bintang 4 dulu lah karna lumayan bagus dan hanya itu kekurangannya Yang lain silahkan dicoba.....,4
"Bagus banget aplikasinya, efek nya juga bagus banget 😇dan menurutku daftar nya mudah, bagi yang tau aplikasi ini dari teman dan daftarnya susah coba kalian suruh daftarin teman kalian, tapi klo gk Punya teman:v, buka youtube aja, sekian segitu aja, terimakasih🙏",5
"Aplikasiny bagus bgt aku suka tapi Berkali2, berhari hari, bahkan nyoba berminggu download ttp gabisa. Udh reboot, hapus data ampe berkali2 ttp ktnya ada masalah. Gasuka pokoknya, sampe abis kesabaranku. Tolong dong lebih diperbaikin lagi. Terimakasih",1
"Saya sangat suka apk ini 😭 tapi ada beberapa yg membuat saya kecewa yaitu, foto lama yg disimpan di snapchat gabisa dibuka:( loading nya lama sekali:( dan yg kedua yaitu kadang efek efek yg lain gabisa di pake:((( padahal saya sangat suka apk ini:(",5
Assalamualaikum.... Aplikasi snap chat ini baguss banget mangkanya aku kasih bintang lima.. Dan temen² kalo mau nyimpen caranya kalian tekan simpan dulu habis itu kalian ke album nya di aplikasi nya habis itu tekad simpan lagi terus tekan simpan ke roll kamera nah mudah sekali...dan filter nya banyak banget bagus bagus lagi..dan terima kasih kak sudah menciptakan aplikasi snap chat ini🙌😚,5
"jelek banget, apalagi ngelek, filter nya jelek semua huuu dasarr phoo!!!",1
"Aplikasinya masih beberapa kali lag, lalu 3 hari lalu saya sempat tidak membuka sama sekali aplikasinya, ternyata saat di buka sudah bug. Benar"" gak ada tombol yang merespon satu pun saat saya menekan sehingga harus update dan setelah update bug nya tetap tidak berpengaruh sama sekali. Tolong Dev bisa di atasi",3
"Maaf yaa aku kasih bintang 2 ..., Aslinya si bagus² hasilnya gambarnya dan efek nya tapi kenapa ya setiap saya pilih efek itu sudah dapat tapi beberapa hari hilang lagi efeknya sudah capek² nyariin efeknya kok malah ilang sii? Mohon di perbaiki ya.",2
"Bagus bgt apknya, ada efek"" yg bgus buat foto/selfi, tapi kadang efeknya suka minta unduh efek lagi padahal udh pernah di unduh. Dan slalu update jdi mb nya makin gede. Tapi gpp bagus kok.",4
"Assalamu'alaikum,, saya mau cerita tentang apk ini,, menurut saya apk ini sangat bagus apalagi sama filter Ny bagus banget... Ini untuk yg gak tau cara daftarnya,, caranya kalo kalian udh daftar padahal tgl lahir kalian benar sama nama kalian benar,, tapi tetep gk bisa,, kalian boleh asal nama aja,, aku juga sm pertama mau daftar susah dan saya langsung ngasal aja ehh tiba tiba langsung udh k daftar.. segitu aja y ulasan aku makasiii Wasalam",5
"apk gj, gaperna post aneh aneh tb tb di block permanen, minimal kasih peringatan atau apapun kek, gjls bgt.",1
"aplikasi nya udah cukup bagus, apalagi filter nya udah bagus cantik"" lagi filter nya, suka banget sama aplikasi ini",5
Terimakasih sudah menghadirkan fitur chat ai di aplikasi snapchat ini. Ini sangat membantu dalam berbagai hal. Saran saya semoga fitur chat ai ini ditambahkan lagi sarana berbagi gambar/foto ke chat ai agar ai bisa lebih memahami maksud dari pengguna ai(snapchater),5
Suka terkunci tanpa sebab karena melanggar panduan komunitas padahal gak pernah melanggar trus kalau mau buat akun baru gak bisa di hp yang sama ..kecewa banget sm snapchat..tolong diperbaruhi lagi ya ..jangan mengecewakan,1
"tolong perbaiki lg fiturnyaa, saya uda nyimpen foto sm video susah ngga ke simpen simpen, uda nyoba berkali' jg ttp samaa",2
"Kenapa kalau ngechat seseorang, tiba-tiba chat kita hilang (tolong perbaiki bug nya min)",3
aku nginstal aplikasi nya dari jam 19.12 sampe jam 19.20 kok blm selesai² juga padahal bm pake jadi karna aku baik hati aku rating 2 aja dlu kalo nanti aku dah pake nanti ku tambah lagi rating nya,2
Aplikasi ini sangat menyenangkan! Fitur fitur nya sangat keren dan menyenangkan. 5/5!,5
"untuk yang ga bisa simpen di galeri, gini.. ke Pengaturan > Memori > Tombol Simpan > pilihnya yg 'Memori & Roll Kamera' atau yg ' Hanya Roll Kamera' /// Memori = memori di database snapchatnya, Roll Kamera = di memori hp kita/galeri, ± gitu yaa",4
"bagus banget si, di buat foto foto cocok, bisa bikin avatar, cuman kurang suka di chat chatnya aja si",5
"Singkat aja ya Aplikasinya bgus bngt aku suka bngt apalagi efek nya , trus bisa nyari efek yg lain nya pokoknya bgus bnget , yg belum instal apk ini cepetan instal soalnya bgus bnget apk nya. Buat yg bilng misalnya bru poto trus di simpan gk ada di galeri itu foto yg kita simpan harus di ekspor gitu makasih Snapchat 💜",5
"baru pertama instal apk nya malah gabisa buat foto. pas pakai filter malah tampilan layar nya item, ga jelas bgt",1
bagus tapi ukuran foto nya menurut aku mending 3:4 deh biar ga terlalu nge zoom banget,5
oke aplikasi nya bisa menambah pengetahuan dan bisa berteman dengan orang-orang luar negeri bisa membangun masyarakat dunia internasional 🌏 bagus👍👍,5
"Untuk aplikasi ini saya suka.Tapi ada satu masalah yang kurang saya suka.Yaitu disetiap filter pasti ada dandanannya.Tolong yah di perbaiki lagi,dibuat pengaturannya.Saya tidak suka di setiap filter ada dandanannya.Sekali lagi tolong di perbaiki🙏Kalo sudah diperbaiki saya kasih bintang 5.",3
"bagus banget, tapi tolong tambahkan tata letak kalo mau poto jadi bagus",4
Selama ini saya belum coba karna kode otpnya gak dikirim.... Semoga untuk kedepannya pelayanan bisa lebih baik,3
"Aplikasi aneh! masa akun aku udh 3 kali kena blokir, padahal tidak ada yang mencurigakan sama akunku memang sampah nih app jelekkk gak sukaa",1
"Assalamualaikum Pemasukan dari saya rifa. aplikasi ini menurut saya ya lumayan bagus,filternya juga bagus banget,terus bisa main game,filternya juga nambah nambah terus.pokoknya aplikasi ini bagus bangett.nah buruan donlot buat kamu yang belum donlot.itu aja dari saya.",5
"scr keseluruhan aplikasinya sgt bagus & efek nya keren2, ada beberapa efek yg tdk bsa digunakan oleh pemakai android & keluhan saya sbg user, saya sempat meng uninstall apk ini, lalu meng install kembali & sy kecewa krna banyak foto & video yg sudah terhapus bahkan foto dr bulan jan - feb saya hilang smua, (ada juga di penyimpanan 'khusus saya' hilang menyisakan 4 foto) pdhl sistem penyimpanan snapchat harusnya sdh otomatis menyimpan foto/video scr online, cukup kecewa. smoga dpt di perbaiki lgi",3
"min saya menemukan bug pada filter cartoon 3D di hp saya tidak berjalan dan filternya rusak miring sebelah ditambah saat pengambilan hp tiba-tiba lag.. udah saya coba di cache di bersihkan dan install ulang tetep gak berpengaruh, mohon bantuan nya saya sudah malengajukan laporan",3
Aplikasinya sangat bagus dan sangat membantu... Saya dapat dengan mudah mengekspresikan hati bersama teman² yang jauh di perantauan Disertai dengan filter serta beberapa animasi dengan berbagai pilihan yang unik dan menarik😊 Semoga kedepannya dapat ditambahkan beberapa stiker² serta filter yang tidak kalah menarik lagi Sukses selalu🙏😉💪💪,5
"Kenapa aku kasih bintang empat ? Soalnya suka banyak bug eror padahal ram hp masih banyak terus ada tulisan ""koneksi tidak stabil"" padahal wifi / data sinyal nya bagus kok",4
Makasih aplikasi nya bagus banget aku nggak nyangka ada efek baru ternyata bagus banget walaupun lama muncul efek tapi tetep bisa kok mungkin hp kalian yg rusak jsngan asal tuduh yaa efek nya bagus 2 kok buruan download ❤️🥳,5
"Gua si suka"" aja ya.buat yang kasih ulasan ""knp kok g bisa nyimpen fto?"" Klo kalian mau kesimpen di galery caranya itu yang tanda panah/simpan itu kalian teken agak lama ntar keluar tulisan.lah kalian pilihnya itu ""simpan dan rol kamera"" udah deh ntar liat di galery pasti udah ada",5
saya memang menyukai Snapchat tapi mengapa saya tidak bisa menggunakan nya 🙏,5
"Dulu saya punya efek anjing gitu sebelum saya uninstall tapi pas saya instal balik pas udh login malah efeknya beda bener dari efek yg kemaren, yg bagus nya malah ilang, yg efek ga jelas malah bermunculan. Plis balikin:(",4
Awalnya waktu hp belum di root dll.. aplikasi ini berjalan dengan baik.. giliran hpnya udah selesai trus download lagi plus diupdate.. kok gagal masuk terus ya.. kira-kira kenapa yaa..🤔🤔 mau masuk nggak bisa.. daftar juga nggak bisa.. 🙈🙈,3
"Buat kalian yang bingung cara daftar dsb Ikuti CARA² BERIKUT YA.... 1.INSTAL APK NYa dulu ya,kalau tidak nggak mungkin bisa daftar😅 2.Buka Apk nya biar tau isinya apa saja 3.Di sebelah kiri👈..Terdapat tulisan MASUK, Di sebelah kanan👉..Terdapat tulisan DAFTAR 4.Kalian pilih yang ""DAFTAR"".... Kalau pilih yg masuk,kalian ngga bakal bisa buka APK INI 5.Ada sebuah tulisan,yg menunjukkan NAMA KALIAN setelah itu,ada tanggal lahir,kata sandi,dan nama untuk akun kalian 6.TINGGAL IKUTI PETUNJUKNY",5
"Bagus banget Apk nya, tapi gk bisa d simpan lama efek atau filter nya, baru 1 bulan udh ilang efek atau filter nya Padahal sya suka efek yg itu, tapi cepet banget d hapus trs ganti lagi dengan yg lain tapi udh beda lagi dengan sebelum nya😟.",3
bagus bgt walau lama tpi bikin aku cantik,5
"Sbnrnya filter²nya udah bagus, saran saya kalau mau di update+tambah filter, filter² yang lama ga usah di hapus, karena apa? Filter² yang lama banyak yg bagus tpi sayang pas di update jdi ilang ke ganti sama filter baru.",1
"Aplikasi Snapchat ini keren banget dan banyak filter - filter lucu dan menarik. Kita juga pasti enggak akan bosan kalau pakai aplikasi ini, karena setiap harinya kita akan mendapatkan filter - filter yang memiliki banyak varian tema unik. Dijamin pokoknya keren banget, kalian harus cobain.",5
Saya kasih bintang 5 karena apl nya bagus bangetttt ....tapi knp ya?filter yg saya gunakan itu tiba tiba hilang padahal filter nya bagus eh malah ilang.malah di ganti dengan filter yg gc bagus sma sekali,5
Aplikasinya bagus dan unik bisa beribu karakter dan bisa berteman dengan orang juga. Saya suka plikasinya karena tidak membosankan dan bisa untuk mengisi kegabutan. Terima kasih snapchat sudah memberi yang terbaik bagi pengguna aplikasinya👍👍😘,5
sumpah padahal sudah bener masukin sandinya tapi ttp gk bisaaa,1
pas di donglod nya jelek soal nya pas udah beres eh malah ulang lagi em maksudnya pas aku nge donglod aplikasi ini gabisa malah pas udah beres sampe 100 eh malah ulang lagi jadi 1 jadi males deh tolong di perbaiki ya,1
"untuk aplikasi nya, ini udah bagus apalagi kalo foto foto, kamera nya bagus jadi bikin pede terus tapi jerawat nya keliatan sikit, tapi kualitasnya udah bagus banget koo jadi jangan pernah berentiin yaa suka banget sama aplikasi nya thank you yaa",5
"apk ini lama banget unduh nya, padahal udh 100 tapi lama, padahal aku mau banget pake apk ini efek nya lumayan bagus bagus,ada yg sama gak KLO menginstal nya lama banget dari 17.40 sampai 17.46 lho menurut ku ini lamaaaaaa 😫😫",3
keselll bangetttt ihhh akun aku selalu di kuncii permanen padahal cuma terima pertemanan doang masa ga boleh trs buat apa aplikasi ini?? padahal baguss bangett aplikasinya banyak orang dri berbagai negara tapi selalu ilang akunnya dan ga bisa di pulihin jadi ilang semua temen kita terus skor udh byak jdi pada ilang. TOLONG DI PERBAIKI AGAR MUDAH UNTUK DIGUNAKAN!!!!!!!!!!!,3
